Monitor,Model,ID Dataset,OOD Dataset,OOD Type,Case,Num optimization set samples,Num evaluation set samples,Ratio Reject Optimization set Expected,Ratio Reject Evaluation set Expected,Optimal approach,Optimal_threshold,Cheat threshold evaluation,Optimal score_optimization set,Precision_optimization,Recall_optimization,Specificity_optimization,Optimal score_evaluation,Cheat score evaluation,f1-score_evaluation,gmean_evaluation,youden_evaluation,recall-score_evaluation,precision-score_evaluation,accuracy-score_evaluation,specificity-score_evaluation,fpr-score_evaluation,tpr-score_evaluation,MCC-score_evaluation,Kappa-score_evaluation,AUROC-score_optimization,AUPR_rejectPosi-score_optimization,TPR@95TNR-score_optimization,AUROC-score_evaluation,AUPR_rejecPosi-score_evaluation,TPR@95TNR-score_evaluation
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case0,7262,10000,0.467226659,0.5094,gmean,-7.883445,-7.490722,0.626656,0.587091757,0.66755084,0.588265702,0.63645,0.665004,0.701946,0.63645,0.305177,0.79682,0.62726,0.6553,0.508357,0.491643,0.79682,0.319251813,0.306765749,0.67700377,0.621557424,0.126436782,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case1,10000,10000,0.512,0.5094,gmean,-7.516501,-7.490722,0.663065,0.677060134,0.653125,0.673155738,0.661884,0.665004,0.664017,0.661884,0.32382,0.656066,0.672164,0.6618,0.667754,0.332246,0.656066,0.323767577,0.323671204,0.722983178,0.70890333,0.181054688,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case2,181440,10000,0.515123457,0.5094,gmean,-7.283294,-7.490722,0.652767,0.658306403,0.684381152,0.622612985,0.647093,0.665004,0.617981,0.647093,0.311379,0.549863,0.705364,0.6537,0.761517,0.238483,0.549863,0.318134016,0.310069369,0.70202213,0.676326743,0.130338954,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case3,181931,10000,0.491807334,0.5094,gmean,-7.283294,-7.490722,0.658717,0.643021836,0.688829282,0.62992126,0.647093,0.665004,0.617981,0.647093,0.311379,0.549863,0.705364,0.6537,0.761517,0.238483,0.549863,0.318134016,0.310069369,0.708825727,0.661272122,0.132573345,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case0,7262,10000,0.467226659,0.5094,95tnr,-6.81197,-6.670805,0,0.688603531,0.126436782,0.949857844,0,0,0.415192,0.509284,0.198888,0.283274,0.77706,0.5935,0.915614,0.084386,0.283274,0.255684028,0.196495558,0.67700377,0.621557424,0.126436782,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case1,10000,10000,0.512,0.5094,95tnr,-6.654284,-6.670805,0,0.791631085,0.181054688,0.95,0,0,0.304632,0.423065,0.140579,0.187868,0.804878,0.5631,0.952711,0.047289,0.187868,0.217125238,0.138544112,0.722983178,0.70890333,0.181054688,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case2,181440,10000,0.515123457,0.5094,95tnr,-6.409246,-6.670805,0,0.734519144,0.130338954,0.94995226,0,0,0.143963,0.278416,0.065682,0.078524,0.863931,0.5243,0.987159,0.012841,0.078524,0.156259143,0.06455782,0.70202213,0.676326743,0.130338954,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,deepfool,Case3,181931,10000,0.491807334,0.5094,95tnr,-6.41027,-6.670805,0,0.719519592,0.132573345,0.949987021,0,0,0.144964,0.279458,0.066271,0.079113,0.864807,0.5246,0.987159,0.012841,0.079113,0.157176624,0.065137388,0.708825727,0.661272122,0.132573345,0.724175613,0.712584715,0.196505693
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case0,7262,10000,0.467226659,0.6002,f1,-8.960926,-10.8025,0.670373,0.520443069,0.941644562,0.239079866,0.729938,0.750962,0.729938,0.45314,0.103746,0.866878,0.630361,0.615,0.236868,0.763132,0.866878,0.13387115,0.114514727,0.67700377,0.621557424,0.126436782,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case1,13958,10000,0.432870039,0.6002,f1,-9.730878,-10.8025,0.608998,0.446930402,0.955478318,0.097524002,0.745772,0.750962,0.745772,0.307358,0.050649,0.95135,0.613253,0.6107,0.0993,0.9007,0.95135,0.097956714,0.058769622,0.595721582,0.518688825,0.095994704,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case2,186888,10000,0.495248491,0.6002,f1,-7.795056,-10.8025,0.708879,0.592277354,0.882644021,0.403829029,0.576666,0.750962,0.576666,0.557302,0.1188,0.510996,0.661704,0.5497,0.607804,0.392196,0.510996,0.116701641,0.112385096,0.710129462,0.665370773,0.135420718,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case3,181354,10000,0.483281317,0.6002,f1,-7.693762,-10.8025,0.711873,0.596461064,0.882663016,0.441473071,0.547975,0.750962,0.547975,0.551106,0.118422,0.464345,0.668345,0.5402,0.654077,0.345923,0.464345,0.117652299,0.110006868,0.725847206,0.666353816,0.141799304,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case0,7262,10000,0.467226659,0.6002,gmean,-7.883445,-7.926491,0.626656,0.587091757,0.66755084,0.588265702,0.563194,0.564107,0.601688,0.563194,0.126603,0.552316,0.660753,0.5611,0.574287,0.425713,0.552316,0.124035507,0.121601494,0.67700377,0.621557424,0.126436782,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case1,13958,10000,0.432870039,0.6002,gmean,-7.948894,-7.926491,0.567472,0.499710983,0.572327044,0.562657908,0.562304,0.564107,0.613731,0.562304,0.124916,0.575641,0.657219,0.5651,0.549275,0.450725,0.575641,0.122544048,0.121147325,0.595721582,0.518688825,0.095994704,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case2,186888,10000,0.495248491,0.6002,gmean,-7.253986,-7.926491,0.65803,0.645475361,0.688350836,0.629044227,0.465106,0.564107,0.380273,0.465106,0.087492,0.262079,0.692646,0.4873,0.825413,0.174587,0.262079,0.102298103,0.075698541,0.710129462,0.665370773,0.135420718,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case3,181354,10000,0.483281317,0.6002,gmean,-7.23331,-7.926491,0.669166,0.64449402,0.702093673,0.637782924,0.45772,0.564107,0.368865,0.45772,0.0855,0.251083,0.69479,0.4843,0.834417,0.165583,0.251083,0.10162441,0.073703593,0.725847206,0.666353816,0.141799304,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case0,7262,10000,0.467226659,0.6002,95tnr,-6.81197,-6.801548,0,0.688603531,0.126436782,0.949857844,0,0,0.164327,0.296299,0.04036,0.092636,0.726797,0.4345,0.947724,0.052276,0.092636,0.074381959,0.033117479,0.67700377,0.621557424,0.126436782,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case1,13958,10000,0.432870039,0.6002,95tnr,-6.811264,-6.801548,0,0.594262295,0.095994704,0.949974735,0,0,0.164351,0.296338,0.04061,0.092636,0.727749,0.4346,0.947974,0.052026,0.092636,0.074887845,0.03332158,0.595721582,0.518688825,0.095994704,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case2,186888,10000,0.495248491,0.6002,95tnr,-6.410389,-6.801548,0,0.726524461,0.135420718,0.949985159,0,0,0.0365,0.13621,0.012908,0.01866,0.82963,0.4087,0.994247,0.005753,0.01866,0.054789641,0.010367625,0.710129462,0.665370773,0.135420718,0.592843156,0.672022317,0.089803399
ReActMonitor_MSP,densenet,cifar100,cifar100,pgd,Case3,181354,10000,0.483281317,0.6002,95tnr,-6.410063,-6.801548,0,0.726019395,0.141799304,0.949951445,0,0,0.0365,0.13621,0.012908,0.01866,0.82963,0.4087,0.994247,0.005753,0.01866,0.054789641,0.010367625,0.725847206,0.666353816,0.141799304,0.592843156,0.672022317,0.089803399
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case0,9428,10000,0.495757319,0.5235,f1,-2.725082,-2.691399,0.717591,0.595594465,0.902439024,0.39755995,0.740902,0.743534,0.740902,0.603017,0.309609,0.910029,0.624787,0.6668,0.39958,0.60042,0.910029,0.363372065,0.316740574,0.740272633,0.711121846,0.215447154,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case1,10000,10000,0.5246,0.5235,f1,-2.702289,-2.691399,0.741733,0.63503055,0.891536409,0.434581405,0.742439,0.743534,0.742439,0.626613,0.33164,0.890926,0.636376,0.6764,0.440714,0.559286,0.890926,0.374366852,0.338313972,0.750113996,0.739977925,0.20720549,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case2,155724,10000,0.521345457,0.5235,f1,-2.897825,-2.691399,0.694312,0.538488171,0.977040376,0.087941721,0.724591,0.743534,0.724591,0.436396,0.178576,0.985291,0.572984,0.6079,0.193284,0.806716,0.985291,0.297561896,0.185146177,0.53151982,0.527283242,0.045266425,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case3,150724,10000,0.505466946,0.5235,f1,-2.897825,-2.691399,0.680907,0.522597997,0.976806762,0.087941721,0.724591,0.743534,0.724591,0.436396,0.178576,0.985291,0.572984,0.6079,0.193284,0.806716,0.985291,0.297561896,0.185146177,0.526005213,0.5067228,0.043420051,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case0,9428,10000,0.495757319,0.5235,gmean,-2.602301,-2.589812,0.683053,0.663214423,0.739837398,0.630626841,0.686729,0.688596,0.719423,0.686729,0.37926,0.752818,0.688866,0.6926,0.626443,0.373557,0.752818,0.382842516,0.381004822,0.740272633,0.711121846,0.215447154,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case1,10000,10000,0.5246,0.5235,gmean,-2.591007,-2.589812,0.689039,0.699335548,0.722264583,0.657341186,0.687606,0.688596,0.712051,0.687606,0.377706,0.730277,0.694712,0.6908,0.647429,0.352571,0.730277,0.379212509,0.378662191,0.750113996,0.739977925,0.20720549,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case2,155724,10000,0.521345457,0.5235,gmean,-2.591275,-2.589812,0.517988,0.540811813,0.587354963,0.456813974,0.687362,0.688596,0.711972,0.687362,0.377268,0.730468,0.694389,0.6906,0.6468,0.3532,0.730468,0.378803113,0.378236801,0.53151982,0.527283242,0.045266425,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case3,150724,10000,0.505466946,0.5235,gmean,-2.591275,-2.589812,0.51403,0.52116374,0.578413357,0.456813974,0.687362,0.688596,0.711972,0.687362,0.377268,0.730468,0.694389,0.6906,0.6468,0.3532,0.730468,0.378803113,0.378236801,0.526005213,0.5067228,0.043420051,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case0,9428,10000,0.495757319,0.5235,95tnr,-2.423816,-2.421621,0,0.808835341,0.215447154,0.949936895,0,0,0.341604,0.45225,0.164037,0.215664,0.821091,0.5648,0.948374,0.051626,0.215664,0.237903955,0.158281556,0.740272633,0.711121846,0.215447154,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case1,10000,10000,0.5246,0.5235,95tnr,-2.423816,-2.421621,0,0.820377358,0.20720549,0.949936895,0,0,0.341604,0.45225,0.164037,0.215664,0.821091,0.5648,0.948374,0.051626,0.215664,0.237903955,0.158281556,0.750113996,0.739977925,0.20720549,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case2,155724,10000,0.521345457,0.5235,95tnr,-2.380893,-2.421621,0,0.496353323,0.045266425,0.949971826,0,0,0.154408,0.289019,0.069704,0.084814,0.860465,0.5137,0.98489,0.01511,0.084814,0.157370827,0.066736676,0.53151982,0.527283242,0.045266425,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,cifar100,novelty_cifar100,Case3,150724,10000,0.505466946,0.5235,95tnr,-2.380893,-2.421621,0,0.470086685,0.043420051,0.949971826,0,0,0.154408,0.289019,0.069704,0.084814,0.860465,0.5137,0.98489,0.01511,0.084814,0.157370827,0.066736676,0.526005213,0.5067228,0.043420051,0.757797194,0.749038642,0.206876791
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case0,9428,18016,0.495757319,0.735512877,f1,-2.725082,-2.901517,0.717591,0.595594465,0.902439024,0.39755995,0.821878,0.86355,0.821878,0.582185,0.247818,0.848238,0.797107,0.729574,0.39958,0.60042,0.848238,0.26503183,0.262830765,0.740272633,0.711121846,0.215447154,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case1,27524,18016,0.481834036,0.735512877,f1,-2.825495,-2.901517,0.692777,0.544841887,0.950987785,0.261253681,0.857736,0.86355,0.857736,0.497199,0.210742,0.950721,0.78132,0.76804,0.260021,0.739979,0.950721,0.303186089,0.261162222,0.623601413,0.533908073,0.041999698,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case2,147708,18016,0.495369242,0.735512877,f1,-2.879197,-2.901517,0.672459,0.514019772,0.972092388,0.097802463,0.862697,0.86355,0.862697,0.449996,0.182408,0.974643,0.773817,0.771814,0.207765,0.792235,0.974643,0.308106333,0.237231865,0.551174373,0.520243549,0.054653547,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case3,109846,18016,0.547621215,0.735512877,f1,-2.897921,-2.901517,0.715522,0.564518143,0.976809522,0.087820977,0.863327,0.86355,0.863327,0.435189,0.173135,0.979851,0.771571,0.771814,0.193284,0.806716,0.979851,0.307691879,0.227920121,0.571769596,0.591674233,0.064783722,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case0,9428,18016,0.495757319,0.735512877,gmean,-2.602301,-2.675069,0.683053,0.663214423,0.739837398,0.630626841,0.566317,0.605181,0.621957,0.566317,0.138404,0.511961,0.792153,0.54224,0.626443,0.373557,0.511961,0.12223759,0.105253464,0.740272633,0.711121846,0.215447154,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case1,27524,18016,0.481834036,0.735512877,gmean,-2.663483,-2.675069,0.601136,0.57346058,0.711355753,0.507993269,0.603947,0.605181,0.754498,0.603947,0.224299,0.712022,0.802364,0.659192,0.512277,0.487723,0.712022,0.207785084,0.203859662,0.623601413,0.533908073,0.041999698,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case2,147708,18016,0.495369242,0.735512877,gmean,-2.589852,-2.675069,0.531372,0.527410518,0.614418478,0.459550833,0.552701,0.605181,0.588703,0.552701,0.120127,0.469549,0.788893,0.517429,0.650577,0.349423,0.469549,0.106796183,0.08829888,0.551174373,0.520243549,0.054653547,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case3,109846,18016,0.547621215,0.735512877,gmean,-2.570956,-2.675069,0.54702,0.591661758,0.601123782,0.497786364,0.52303,0.605181,0.527294,0.52303,0.085059,0.398385,0.779533,0.474634,0.686674,0.313326,0.398385,0.077456091,0.059258616,0.571769596,0.591674233,0.064783722,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case0,9428,18016,0.495757319,0.735512877,95tnr,-2.423816,-2.421621,0,0.808835341,0.215447154,0.949936895,0,0,0.079949,0.200555,-0.009215,0.042412,0.695545,0.282027,0.948374,0.051626,0.042412,-0.01963627,-0.005018395,0.740272633,0.711121846,0.215447154,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case1,27524,18016,0.481834036,0.735512877,95tnr,-2.423816,-2.421621,0,0.438237608,0.041999698,0.949936895,0,0,0.079949,0.200555,-0.009215,0.042412,0.695545,0.282027,0.948374,0.051626,0.042412,-0.01963627,-0.005018395,0.623601413,0.533908073,0.041999698,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case2,147708,18016,0.495369242,0.735512877,95tnr,-2.380893,-2.421621,0,0.517468944,0.054653547,0.949971826,0,0,0.017853,0.094441,-0.006054,0.009056,0.625,0.267151,0.98489,0.01511,0.009056,-0.026005398,-0.003224554,0.551174373,0.520243549,0.054653547,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,svhn,novelty_svhn,Case3,109846,18016,0.547621215,0.735512877,95tnr,-2.380893,-2.421621,0,0.610527965,0.064783722,0.949971826,0,0,0.017853,0.094441,-0.006054,0.009056,0.625,0.267151,0.98489,0.01511,0.009056,-0.026005398,-0.003224554,0.571769596,0.591674233,0.064783722,0.625913497,0.773715311,0.039770583
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case0,9428,10000,0.495757319,0.5235,f1,-2.725082,-2.663013,0.717591,0.595594465,0.902439024,0.39755995,0.767357,0.775715,0.767357,0.620239,0.362331,0.962751,0.637894,0.6944,0.39958,0.60042,0.962751,0.44437337,0.371665701,0.740272633,0.711121846,0.215447154,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case1,10000,10000,0.5246,0.5235,f1,-2.662102,-2.663013,0.779497,0.675230383,0.921845215,0.510727808,0.775298,0.775715,0.775298,0.685528,0.427517,0.912512,0.673956,0.7231,0.515005,0.484995,0.912512,0.469986987,0.435112847,0.781873133,0.736062083,0.155928326,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case2,155724,10000,0.521345457,0.5235,f1,-2.897921,-2.663013,0.69397,0.538282889,0.97636292,0.087820977,0.729943,0.775715,0.729943,0.438927,0.190037,0.996753,0.575811,0.6139,0.193284,0.806716,0.996753,0.325547597,0.197144738,0.530842636,0.528960706,0.047828443,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case3,150724,10000,0.505466946,0.5235,f1,-2.897921,-2.663013,0.680057,0.522108593,0.975021658,0.087820977,0.729943,0.775715,0.729943,0.438927,0.190037,0.996753,0.575811,0.6139,0.193284,0.806716,0.996753,0.325547597,0.197144738,0.523662919,0.509459875,0.048460347,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case0,9428,10000,0.495757319,0.5235,gmean,-2.602301,-2.589048,0.683053,0.663214423,0.739837398,0.630626841,0.712976,0.715195,0.754328,0.712976,0.437904,0.811461,0.704711,0.7233,0.626443,0.373557,0.811461,0.446969198,0.441200206,0.740272633,0.711121846,0.215447154,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case1,10000,10000,0.5246,0.5235,gmean,-2.596602,-2.589048,0.722942,0.716118143,0.80880671,0.64619268,0.713092,0.715195,0.749955,0.713092,0.435236,0.79809,0.707296,0.7214,0.637146,0.362854,0.79809,0.442089179,0.438008573,0.781873133,0.736062083,0.155928326,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case2,155724,10000,0.521345457,0.5235,gmean,-2.591275,-2.589048,0.516356,0.539244136,0.583659744,0.456813974,0.713815,0.715195,0.746966,0.713815,0.434574,0.787775,0.710177,0.7206,0.6468,0.3532,0.787775,0.439860907,0.436928653,0.530842636,0.528960706,0.047828443,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case3,150724,10000,0.505466946,0.5235,gmean,-2.591275,-2.589048,0.510049,0.517281669,0.569487832,0.456813974,0.713815,0.715195,0.746966,0.713815,0.434574,0.787775,0.710177,0.7206,0.6468,0.3532,0.787775,0.439860907,0.436928653,0.523662919,0.509459875,0.048460347,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case0,9428,10000,0.495757319,0.5235,95tnr,-2.423816,-2.421621,0,0.808835341,0.215447154,0.949936895,0,0,0.263858,0.388467,0.107495,0.159121,0.772011,0.5352,0.948374,0.051626,0.159121,0.173045371,0.103444697,0.740272633,0.711121846,0.215447154,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case1,10000,10000,0.5246,0.5235,95tnr,-2.423816,-2.421621,0,0.774621212,0.155928326,0.949936895,0,0,0.263858,0.388467,0.107495,0.159121,0.772011,0.5352,0.948374,0.051626,0.159121,0.173045371,0.103444697,0.781873133,0.736062083,0.155928326,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case2,155724,10000,0.521345457,0.5235,95tnr,-2.380893,-2.421621,0,0.510115607,0.047828443,0.949971826,0,0,0.085152,0.210713,0.029971,0.045081,0.766234,0.4929,0.98489,0.01511,0.045081,0.086638127,0.028641569,0.530842636,0.528960706,0.047828443,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,lsun,novelty_lsun,Case3,150724,10000,0.505466946,0.5235,95tnr,-2.380893,-2.421621,0,0.497507075,0.048460347,0.949971826,0,0,0.085152,0.210713,0.029971,0.045081,0.766234,0.4929,0.98489,0.01511,0.045081,0.086638127,0.028641569,0.523662919,0.509459875,0.048460347,0.778291025,0.735488582,0.151098376
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case0,9428,10000,0.495757319,0.2785,f1,-2.725082,-2.662744,0.717591,0.595594465,0.902439024,0.39755995,0.479984,0.48579,0.479984,0.534395,0.194034,0.863196,0.332412,0.4791,0.330839,0.669161,0.863196,0.194400264,0.130206239,0.740272633,0.711121846,0.215447154,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case1,15628,10000,0.540184285,0.2785,f1,-2.867247,-2.662744,0.727771,0.580263436,0.97583511,0.170748678,0.469931,0.48579,0.469931,0.406762,0.137778,0.966607,0.310424,0.3927,0.171171,0.828829,0.966607,0.181991855,0.083555365,0.667204018,0.675619166,0.12793177,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case2,173220,10000,0.482831082,0.2785,f1,-2.897825,-2.662744,0.662447,0.501014373,0.977366206,0.091221647,0.468905,0.48579,0.468905,0.380516,0.130097,0.982765,0.307909,0.38,0.147332,0.852668,0.982765,0.185572561,0.077768921,0.538651808,0.493668373,0.046295853,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case3,160924,10000,0.503765753,0.2785,f1,-2.897921,-2.662744,0.681157,0.522772565,0.977228993,0.094369866,0.468905,0.48579,0.468905,0.380516,0.130097,0.982765,0.307909,0.38,0.147332,0.852668,0.982765,0.185572561,0.077768921,0.540326588,0.513669879,0.043765728,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case0,9428,10000,0.495757319,0.2785,gmean,-2.602301,-2.583628,0.683053,0.663214423,0.739837398,0.630626841,0.609574,0.614159,0.476502,0.609574,0.226597,0.68079,0.366518,0.5834,0.545807,0.454193,0.68079,0.20327108,0.179378325,0.740272633,0.711121846,0.215447154,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case1,15628,10000,0.540184285,0.2785,gmean,-2.571084,-2.583628,0.620209,0.655808769,0.627221038,0.613275814,0.611806,0.614159,0.468021,0.611806,0.223642,0.616158,0.377309,0.6099,0.607484,0.392516,0.616158,0.201324558,0.187251707,0.667204018,0.675619166,0.12793177,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case2,173220,10000,0.482831082,0.2785,gmean,-2.591275,-2.583628,0.523443,0.507230392,0.593859104,0.461377032,0.612823,0.614159,0.475588,0.612823,0.229163,0.661041,0.371394,0.594,0.568122,0.431878,0.661041,0.205457414,0.184894611,0.538651808,0.493668373,0.046295853,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case3,160924,10000,0.503765753,0.2785,gmean,-2.591275,-2.583628,0.525616,0.529806811,0.591663788,0.466940493,0.612823,0.614159,0.475588,0.612823,0.229163,0.661041,0.371394,0.594,0.568122,0.431878,0.661041,0.205457414,0.184894611,0.540326588,0.513669879,0.043765728,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case0,9428,10000,0.495757319,0.2785,95tnr,-2.423816,-2.404778,0,0.808835341,0.215447154,0.949936895,0,0,0.225704,0.375291,0.075542,0.152603,0.433231,0.7084,0.922938,0.077062,0.152603,0.113842123,0.094292646,0.740272633,0.711121846,0.215447154,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case1,15628,10000,0.540184285,0.2785,95tnr,-2.405776,-2.404778,0,0.75,0.12793177,0.949902588,0,0,0.163562,0.309392,0.049616,0.100898,0.431644,0.7126,0.948718,0.051282,0.100898,0.090152146,0.064877157,0.667204018,0.675619166,0.12793177,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case2,173220,10000,0.482831082,0.2785,95tnr,-2.38008,-2.404778,0,0.463601533,0.046295853,0.94999107,0,0,0.091969,0.22327,0.028673,0.050987,0.468647,0.7196,0.977685,0.022315,0.050987,0.07498269,0.039472409,0.538651808,0.493668373,0.046295853,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,brightness,Case3,160924,10000,0.503765753,0.2785,95tnr,-2.378895,-2.404778,0,0.470307529,0.043765728,0.949959928,0,0,0.087919,0.217852,0.027545,0.048474,0.472028,0.7199,0.979071,0.020929,0.048474,0.074079313,0.038018366,0.540326588,0.513669879,0.043765728,0.658312811,0.390689887,0.098743268
ReActMonitor_Energy,densenet,cifar10,cifar10,blur,Case0,9428,10000,0.495757319,0.4704,f1,-2.725082,-2.869142,0.717591,0.595594465,0.902439024,0.39755995,0.637965,0.675992,0.637965,0.548063,0.17387,0.796981,0.531848,0.5745,0.376888,0.623112,0.796981,0.190275431,0.169156399,0.740272633,0.711121846,0.215447154,0.551839459,0.459291827,0.012967687
ReActMonitor_Energy,densenet,cifar10,cifar10,blur,Case1,10000,10000,0.4678,0.4704,f1,-2.845974,-2.869142,0.672837,0.519159313,0.955750321,0.221909057,0.674728,0.675992,0.674728,0.460681,0.177175,0.954932,0.521658,0.5669,0.222243,0.777757,0.954932,0.255701101,0.169315293,0.553848027,0.458640993,0.015818726,0.551839459,0.459291827,0.012967687
